customer_id,first_name,last_name,email,phone,signup_date
C01637,Bob,Young,bob.young@example.com,555-6940,2023-09-12
C01638,Carol,Hill,carol.hill@example.com,555-8848,2023-01-29
C01639,Oscar,Lee,oscar.lee@example.com,555-3920,2023-03-09
C01640,Nina,Anderson,nina.anderson@example.com,555-4902,2023-07-24
C01641,Carol,Hall,carol.hall@example.com,555-5753,2023-03-25
C01642,Mike,Walker,mike.walker@example.com,555-2683,2023-06-07
C01643,Eve,Brown,eve.brown@example.com,555-3345,2023-03-19
C01644,Grace,Walker,grace.walker@example.com,555-3889,2023-01-16
C01645,Laura,Johnson,laura.johnson@example.com,555-5211,2023-01-18
C01646,Pam,Young,pam.young@example.com,555-6931,2023-01-07
C01647,Eve,Anderson,eve.anderson@example.com,555-1387,2023-08-29
C01648,Mike,Hall,mike.hall@example.com,555-2782,2023-02-05
C01649,Frank,Anderson,frank.anderson@example.com,555-6042,2023-03-08
C01650,Alice,Hill,alice.hill@example.com,555-8516,2023-03-30
C01651,Oscar,Walker,oscar.walker@example.com,555-8965,2023-09-15
C01652,Pam,Anderson,pam.anderson@example.com,555-5109,2023-04-05
C01653,David,Smith,david.smith@example.com,555-2558,2023-09-17
C01654,Bob,Anderson,bob.anderson@example.com,555-3317,2023-01-09
C01655,Bob,Young,bob.young@example.com,555-1288,2023-05-21
C01656,Ivy,Taylor,ivy.taylor@example.com,555-9065,2023-05-14
C01657,Mike,Walker,mike.walker@example.com,555-3145,2023-03-31
C01658,Nina,Baker,nina.baker@example.com,555-5737,2023-09-18
C01659,Hank,Anderson,hank.anderson@example.com,555-5060,2023-02-13
C01660,Frank,Brown,frank.brown@example.com,555-6825,2023-03-17
C01661,Grace,Hall,grace.hall@example.com,555-2934,2023-01-03
C01662,Pam,Walker,pam.walker@example.com,555-7918,2023-06-18
C01663,Frank,Hill,frank.hill@example.com,555-6612,2023-11-21
C01664,Alice,Smith,alice.smith@example.com,555-2137,2023-03-10
C01665,Frank,King,frank.king@example.com,555-4894,2023-10-12
C01666,Frank,King,frank.king@example.com,555-1566,2023-02-20
C01667,Laura,Walker,laura.walker@example.com,555-3738,2023-06-19
C01668,Eve,Hill,eve.hill@example.com,555-2379,2023-04-14
C01669,Hank,Young,hank.young@example.com,555-3228,2023-12-12
C01670,Ivy,Miller,ivy.miller@example.com,555-7415,2023-01-06
C01671,Mike,Brown,mike.brown@example.com,555-8245,2023-11-06
C01672,Pam,Baker,pam.baker@example.com,555-8484,2023-07-16
C01673,David,Baker,david.baker@example.com,555-7456,2023-08-19
C01674,Jack,Hill,jack.hill@example.com,555-3775,2023-10-03
C01675,Carol,Baker,carol.baker@example.com,555-3714,2023-04-23
C01676,Jack,Baker,jack.baker@example.com,555-3723,2023-12-27
C01677,Ivy,Walker,ivy.walker@example.com,555-9810,2023-04-17
C01678,Oscar,Lee,oscar.lee@example.com,555-6543,2023-10-15
C01679,Alice,Anderson,alice.anderson@example.com,555-2031,2023-05-30
C01680,Oscar,Baker,oscar.baker@example.com,555-4905,2023-01-27
C01681,Carol,Johnson,carol.johnson@example.com,555-9678,2023-09-11
C01682,Hank,Allen,hank.allen@example.com,555-5906,2023-08-21
C01683,Pam,Lee,pam.lee@example.com,555-8936,2023-05-17
C01684,Frank,Taylor,frank.taylor@example.com,555-4019,2023-02-28
C01685,Alice,Hall,alice.hall@example.com,555-4301,2023-10-05
C01686,Frank,Anderson,frank.anderson@example.com,555-3172,2023-10-12
C01687,Oscar,Baker,oscar.baker@example.com,555-7472,2023-05-27
C01688,Jack,Hall,jack.hall@example.com,555-7297,2023-12-03
C01689,David,Allen,david.allen@example.com,555-4568,2023-04-06
C01690,Nina,Walker,nina.walker@example.com,555-9564,2023-06-28
C01691,Ivy,Anderson,ivy.anderson@example.com,555-6710,2023-01-17
C01692,Bob,King,bob.king@example.com,555-7201,2023-12-09
C01693,Nina,Baker,nina.baker@example.com,555-3065,2023-02-20
C01694,Pam,Anderson,pam.anderson@example.com,555-1118,2023-08-17
C01695,Pam,Smith,pam.smith@example.com,555-4516,2023-02-24
C01696,Ivy,Johnson,ivy.johnson@example.com,555-9712,2023-05-19
C01697,Frank,Young,frank.young@example.com,555-8600,2023-02-22
C01698,David,Baker,david.baker@example.com,555-4541,2023-11-05
C01699,Pam,Taylor,pam.taylor@example.com,555-3523,2023-06-15
C01700,Bob,Lee,bob.lee@example.com,555-6441,2023-11-14
C01701,Laura,Johnson,laura.johnson@example.com,555-8406,2023-01-18
C01702,Oscar,Young,oscar.young@example.com,555-8155,2023-10-28
C01703,Pam,Miller,pam.miller@example.com,555-3929,2023-04-15
C01704,Oscar,Baker,oscar.baker@example.com,555-6992,2023-12-12
C01705,Carol,Lee,carol.lee@example.com,555-8919,2023-06-26
C01706,Hank,Baker,hank.baker@example.com,555-8240,2023-07-13
C01707,Eve,Young,eve.young@example.com,555-6379,2023-10-13
C01708,Grace,Scott,grace.scott@example.com,555-6861,2023-05-31
C01709,Bob,Lee,bob.lee@example.com,555-1918,2023-02-18
C01710,Jack,Scott,jack.scott@example.com,555-6074,2023-01-03
C01711,Carol,Lee,carol.lee@example.com,555-2699,2023-10-19
C01712,Carol,Smith,carol.smith@example.com,555-4761,2023-03-29
C01713,Nina,Anderson,nina.anderson@example.com,555-1854,2023-11-21
C01714,Oscar,Allen,oscar.allen@example.com,555-8482,2023-07-24
C01715,Grace,Johnson,grace.johnson@example.com,555-5851,2023-03-16
C01716,Jack,Baker,jack.baker@example.com,555-4117,2023-01-06
C01717,Grace,Scott,grace.scott@example.com,555-1822,2023-05-01
C01718,Carol,King,carol.king@example.com,555-6137,2023-02-25
C01719,Nina,Lee,nina.lee@example.com,555-1909,2023-12-10
C01720,Ivy,Allen,ivy.allen@example.com,555-5109,2023-02-10
C01721,Oscar,Smith,oscar.smith@example.com,555-8854,2023-02-20
C01722,Nina,Baker,nina.baker@example.com,555-3375,2023-06-25
C01723,Hank,King,hank.king@example.com,555-5669,2023-12-12
C01724,Oscar,Allen,oscar.allen@example.com,555-3660,2023-11-25
C01725,Grace,Anderson,grace.anderson@example.com,555-7958,2023-03-27
C01726,Ivy,Johnson,ivy.johnson@example.com,555-5988,2023-08-05
C01727,Hank,Allen,hank.allen@example.com,555-9796,2023-02-10
C01728,Alice,Allen,alice.allen@example.com,555-1008,2023-01-23
C01729,Eve,Anderson,eve.anderson@example.com,555-8479,2023-12-28
C01730,Grace,Brown,grace.brown@example.com,555-6873,2023-09-05
C01731,Grace,Johnson,grace.johnson@example.com,555-5066,2023-06-20
C01732,Mike,Brown,mike.brown@example.com,555-7123,2023-12-29
C01733,Jack,Young,jack.young@example.com,555-4207,2023-03-05
C01734,Carol,Scott,carol.scott@example.com,555-4459,2023-11-25
C01735,Mike,Miller,mike.miller@example.com,555-8370,2023-10-06
C01736,David,Miller,david.miller@example.com,555-6864,2023-07-25
C01737,Ivy,Walker,ivy.walker@example.com,555-7903,2023-10-10
C01738,David,Young,david.young@example.com,555-3222,2023-01-01
C01739,David,Hill,david.hill@example.com,555-6410,2023-09-21
C01740,Hank,Allen,hank.allen@example.com,555-8872,2023-08-27
C01741,David,Anderson,david.anderson@example.com,555-4935,2023-01-28
C01742,Hank,Young,hank.young@example.com,555-7384,2023-09-06
C01743,David,Allen,david.allen@example.com,555-1854,2023-12-21
C01744,Alice,Walker,alice.walker@example.com,555-5752,2023-04-03
C01745,David,Lee,david.lee@example.com,555-5036,2023-03-05
C01746,Ivy,Young,ivy.young@example.com,555-8468,2023-07-14
C01747,Oscar,Johnson,oscar.johnson@example.com,555-1021,2023-12-20
C01748,Carol,Scott,carol.scott@example.com,555-7316,2023-02-06
C01749,Eve,Young,eve.young@example.com,555-6170,2023-09-29
C01750,Laura,Smith,laura.smith@example.com,555-2343,2023-09-28
C01751,Bob,King,bob.king@example.com,555-1145,2023-08-21
C01752,David,Baker,david.baker@example.com,555-6251,2023-12-06
C01753,Frank,Taylor,frank.taylor@example.com,555-2073,2023-11-25
C01754,Jack,Anderson,jack.anderson@example.com,555-8773,2023-05-22
C01755,Hank,Anderson,hank.anderson@example.com,555-1676,2023-06-01
C01756,Jack,Brown,jack.brown@example.com,555-9582,2023-08-05
C01757,Pam,Lee,pam.lee@example.com,555-4777,2023-04-27
C01758,David,Scott,david.scott@example.com,555-7637,2023-10-02
C01759,Frank,Smith,frank.smith@example.com,555-3519,2023-06-27
C01760,David,Baker,david.baker@example.com,555-6481,2023-08-01
C01761,Alice,Hill,alice.hill@example.com,555-6745,2023-08-12
C01762,Grace,King,grace.king@example.com,555-9609,2023-12-20
C01763,Hank,Baker,hank.baker@example.com,555-1903,2023-01-02
C01764,Jack,Brown,jack.brown@example.com,555-3807,2023-08-21
C01765,Oscar,Hall,oscar.hall@example.com,555-7040,2023-06-29
C01766,Grace,Walker,grace.walker@example.com,555-5671,2023-04-01
C01767,Frank,Brown,frank.brown@example.com,555-3353,2023-03-01
C01768,Ivy,Lee,ivy.lee@example.com,555-6408,2023-12-26
C01769,Eve,Hill,eve.hill@example.com,555-4740,2023-09-20
C01770,David,Brown,david.brown@example.com,555-9971,2023-09-08
C01771,Hank,Hall,hank.hall@example.com,555-4980,2023-12-05
C01772,Oscar,Taylor,oscar.taylor@example.com,555-1110,2023-05-29
C01773,Jack,Miller,jack.miller@example.com,555-1688,2023-03-11
C01774,Hank,Allen,hank.allen@example.com,555-2304,2023-09-20
C01775,Jack,Taylor,jack.taylor@example.com,555-4903,2023-06-11
C01776,Ivy,Johnson,ivy.johnson@example.com,555-1270,2023-06-22
C01777,Mike,Allen,mike.allen@example.com,555-5285,2023-07-01
C01778,Nina,Baker,nina.baker@example.com,555-6738,2023-04-08
C01779,Carol,Taylor,carol.taylor@example.com,555-2153,2023-01-15
C01780,Hank,Brown,hank.brown@example.com,555-6825,2023-04-26
C01781,Grace,Young,grace.young@example.com,555-1348,2023-04-07
C01782,Oscar,Hall,oscar.hall@example.com,555-6395,2023-05-26
C01783,Nina,Scott,nina.scott@example.com,555-4349,2023-08-04
C01784,Bob,Lee,bob.lee@example.com,555-2465,2023-12-28
C01785,Nina,Baker,nina.baker@example.com,555-5917,2023-09-05
C01786,Alice,Miller,alice.miller@example.com,555-4514,2023-04-01
C01787,Eve,Hall,eve.hall@example.com,555-1840,2023-02-07
C01788,Hank,Scott,hank.scott@example.com,555-1204,2023-04-03
C01789,Grace,Brown,grace.brown@example.com,555-6710,2023-05-10
C01790,Pam,Walker,pam.walker@example.com,555-7422,2023-05-28
C01791,Nina,Walker,nina.walker@example.com,555-3437,2023-04-25
C01792,Hank,Young,hank.young@example.com,555-5068,2023-04-26
C01793,Frank,Young,frank.young@example.com,555-5755,2023-06-20
C01794,Laura,Baker,laura.baker@example.com,555-8392,2023-06-11
C01795,Nina,Smith,nina.smith@example.com,555-6145,2023-08-08
C01796,Pam,Anderson,pam.anderson@example.com,555-3994,2023-09-24
C01797,Nina,Anderson,nina.anderson@example.com,555-8796,2023-11-19
C01798,Carol,Scott,carol.scott@example.com,555-6063,2023-06-15
C01799,Ivy,Brown,ivy.brown@example.com,555-7203,2023-10-23
C01800,Pam,Baker,pam.baker@example.com,555-7723,2023-03-12
C01801,Alice,Smith,alice.smith@example.com,555-7778,2023-10-02
C01802,Bob,Hill,bob.hill@example.com,555-9921,2023-07-22
C01803,Hank,Miller,hank.miller@example.com,555-3793,2023-09-26
C01804,Carol,Anderson,carol.anderson@example.com,555-2499,2023-02-23
C01805,Alice,Brown,alice.brown@example.com,555-5578,2023-03-07
C01806,Nina,Allen,nina.allen@example.com,555-3897,2023-03-20
C01807,Ivy,Lee,ivy.lee@example.com,555-7375,2023-01-06
C01808,Hank,Lee,hank.lee@example.com,555-9867,2023-11-04
C01809,Mike,Brown,mike.brown@example.com,555-4550,2023-09-16
C01810,Nina,Walker,nina.walker@example.com,555-1920,2023-07-14
C01811,Hank,King,hank.king@example.com,555-2172,2023-05-27
C01812,Laura,Anderson,laura.anderson@example.com,555-8452,2023-01-14
C01813,Eve,Lee,eve.lee@example.com,555-7253,2023-07-24
C01814,Carol,Scott,carol.scott@example.com,555-3474,2023-05-01
C01815,Carol,Brown,carol.brown@example.com,555-4924,2023-02-24
C01816,Mike,King,mike.king@example.com,555-1859,2023-02-28
C01817,Laura,Johnson,laura.johnson@example.com,555-9112,2023-07-04
C01818,Hank,King,hank.king@example.com,555-4150,2023-12-22
C01819,Ivy,Baker,ivy.baker@example.com,555-9273,2023-07-27
C01820,Mike,Taylor,mike.taylor@example.com,555-4272,2023-01-28
C01821,Jack,Lee,jack.lee@example.com,555-5207,2023-05-19
C01822,Pam,Anderson,pam.anderson@example.com,555-7057,2023-06-11
C01823,Hank,King,hank.king@example.com,555-2238,2023-09-08
C01824,Nina,Lee,nina.lee@example.com,555-4674,2023-08-08
C01825,Pam,Walker,pam.walker@example.com,555-6020,2023-07-08
C01826,Bob,Baker,bob.baker@example.com,555-2699,2023-11-05
C01827,Grace,Smith,grace.smith@example.com,555-2221,2023-05-05
C01828,Laura,Lee,laura.lee@example.com,555-5621,2023-10-31
C01829,Jack,Walker,jack.walker@example.com,555-1910,2023-10-11
C01830,Frank,Anderson,frank.anderson@example.com,555-1309,2023-10-28
C01831,Laura,Walker,laura.walker@example.com,555-4506,2023-11-05
C01832,Jack,Allen,jack.allen@example.com,555-2353,2023-03-11
C01833,Nina,Taylor,nina.taylor@example.com,555-3016,2023-01-24
C01834,Jack,Walker,jack.walker@example.com,555-6255,2023-04-11
C01835,Carol,Miller,carol.miller@example.com,555-1929,2023-05-14
C01836,Nina,Young,nina.young@example.com,555-5922,2023-01-09
C01837,David,Allen,david.allen@example.com,555-7913,2023-07-21
C01838,Eve,Hill,eve.hill@example.com,555-1798,2023-04-24
C01839,Eve,Scott,eve.scott@example.com,555-7968,2023-09-18
C01840,David,Brown,david.brown@example.com,555-3911,2023-12-21
C01841,Bob,Young,bob.young@example.com,555-3196,2023-06-29
C01842,Ivy,Young,ivy.young@example.com,555-9807,2023-01-21
C01843,Ivy,Hill,ivy.hill@example.com,555-1869,2023-08-18
C01844,Grace,Lee,grace.lee@example.com,555-6810,2023-04-25
C01845,Laura,Brown,laura.brown@example.com,555-4409,2023-07-06
C01846,Nina,Hall,nina.hall@example.com,555-1214,2023-08-18
C01847,Frank,Taylor,frank.taylor@example.com,555-2423,2023-10-10
C01848,Eve,Anderson,eve.anderson@example.com,555-3789,2023-10-05
C01849,Pam,Johnson,pam.johnson@example.com,555-1958,2023-09-24
C01850,Hank,Hall,hank.hall@example.com,555-5803,2023-04-02
C01851,Eve,Brown,eve.brown@example.com,555-8506,2023-12-03
C01852,Hank,Walker,hank.walker@example.com,555-3845,2023-10-25
C01853,Jack,Walker,jack.walker@example.com,555-6250,2023-05-02
C01854,Ivy,Scott,ivy.scott@example.com,555-9148,2023-11-03
C01855,Pam,Walker,pam.walker@example.com,555-4251,2023-10-31
C01856,Frank,Scott,frank.scott@example.com,555-4869,2023-12-02
C01857,Carol,King,carol.king@example.com,555-3219,2023-05-01
C01858,Jack,Lee,jack.lee@example.com,555-4174,2023-08-27
C01859,Carol,King,carol.king@example.com,555-5056,2023-06-20
C01860,Frank,Hall,frank.hall@example.com,555-1212,2023-08-21
C01861,David,Baker,david.baker@example.com,555-4585,2023-12-28
C01862,Mike,Hall,mike.hall@example.com,555-4665,2023-03-25
C01863,Mike,Scott,mike.scott@example.com,555-3529,2023-09-12
C01864,Eve,Lee,eve.lee@example.com,555-6663,2023-11-04
C01865,Nina,Scott,nina.scott@example.com,555-2998,2023-08-06
C01866,Mike,Hall,mike.hall@example.com,555-2749,2023-11-10
C01867,Jack,Lee,jack.lee@example.com,555-4115,2023-08-03
C01868,David,Hall,david.hall@example.com,555-8400,2023-05-23
C01869,Ivy,Lee,ivy.lee@example.com,555-6207,2023-02-14
C01870,Frank,Brown,frank.brown@example.com,555-4774,2023-02-17
C01871,Mike,Scott,mike.scott@example.com,555-2004,2023-01-30
C01872,Frank,Young,frank.young@example.com,555-5358,2023-06-05
C01873,Oscar,Brown,oscar.brown@example.com,555-3723,2023-11-10
C01874,Ivy,Johnson,ivy.johnson@example.com,555-5229,2023-06-05
C01875,Pam,Allen,pam.allen@example.com,555-1088,2023-12-07
C01876,Laura,Johnson,laura.johnson@example.com,555-9894,2023-06-23
C01877,Nina,Baker,nina.baker@example.com,555-2386,2023-06-28
C01878,Alice,Baker,alice.baker@example.com,555-3667,2023-12-26
C01879,Grace,Brown,grace.brown@example.com,555-7822,2023-03-27
C01880,Oscar,Miller,oscar.miller@example.com,555-9217,2023-02-09
C01881,Frank,Lee,frank.lee@example.com,555-1738,2023-12-23
C01882,Oscar,Hall,oscar.hall@example.com,555-9943,2023-06-25
C01883,Oscar,Smith,oscar.smith@example.com,555-1679,2023-04-26
C01884,Carol,Young,carol.young@example.com,555-7459,2023-05-17
C01885,Hank,Hall,hank.hall@example.com,555-4740,2023-09-11
C01886,Grace,Hill,grace.hill@example.com,555-2894,2023-02-02
C01887,Hank,Walker,hank.walker@example.com,555-8161,2023-10-13
C01888,Carol,Hill,carol.hill@example.com,555-2851,2023-01-03
C01889,Bob,Young,bob.young@example.com,555-9742,2023-12-08
C01890,Eve,Smith,eve.smith@example.com,555-3529,2023-11-04
C01891,Bob,Baker,bob.baker@example.com,555-2468,2023-01-08
C01892,Pam,Anderson,pam.anderson@example.com,555-5310,2023-07-22
C01893,Jack,Smith,jack.smith@example.com,555-3546,2023-04-08
C01894,Nina,Brown,nina.brown@example.com,555-6554,2023-07-09
C01895,Frank,Hill,frank.hill@example.com,555-4226,2023-06-11
C01896,Mike,Baker,mike.baker@example.com,555-4123,2023-05-27
C01897,Oscar,Taylor,oscar.taylor@example.com,555-5723,2023-11-23
C01898,Oscar,Hall,oscar.hall@example.com,555-4105,2023-04-06
C01899,Frank,Hall,frank.hall@example.com,555-5970,2023-05-03
C01900,David,Scott,david.scott@example.com,555-2631,2023-03-02
C01901,Frank,Walker,frank.walker@example.com,555-4199,2023-02-16
C01902,Grace,Hill,grace.hill@example.com,555-5420,2023-06-24
C01903,Jack,King,jack.king@example.com,555-8689,2023-07-04
C01904,Bob,Lee,bob.lee@example.com,555-4564,2023-08-17
C01905,Grace,Miller,grace.miller@example.com,555-4654,2023-01-06
C01906,Ivy,King,ivy.king@example.com,555-5509,2023-04-24
C01907,Alice,King,alice.king@example.com,555-4506,2023-05-29
C01908,David,Lee,david.lee@example.com,555-1680,2023-02-11
C01909,Alice,Smith,alice.smith@example.com,555-9252,2023-01-04
C01910,Ivy,King,ivy.king@example.com,555-7713,2023-05-03
C01911,Nina,Scott,nina.scott@example.com,555-6007,2023-02-20
C01912,Eve,Miller,eve.miller@example.com,555-1100,2023-11-29
C01913,Oscar,Taylor,oscar.taylor@example.com,555-3863,2023-12-08
C01914,Mike,Baker,mike.baker@example.com,555-1101,2023-03-26
C01915,Bob,Allen,bob.allen@example.com,555-8973,2023-10-17
C01916,Pam,Miller,pam.miller@example.com,555-8577,2023-06-05
C01917,Laura,Young,laura.young@example.com,555-5845,2023-09-17
C01918,Ivy,Brown,ivy.brown@example.com,555-4400,2023-09-24
C01919,Nina,Hill,nina.hill@example.com,555-7410,2023-12-08
C01920,David,Lee,david.lee@example.com,555-7166,2023-02-02
C01921,Eve,Miller,eve.miller@example.com,555-8367,2023-12-07
C01922,Mike,Hall,mike.hall@example.com,555-2363,2023-06-03
C01923,Jack,Anderson,jack.anderson@example.com,555-7134,2023-09-28
C01924,Mike,Scott,mike.scott@example.com,555-7108,2023-04-23
C01925,Grace,Taylor,grace.taylor@example.com,555-3683,2023-09-15
C01926,Frank,Brown,frank.brown@example.com,555-2612,2023-11-07
C01927,Grace,Hill,grace.hill@example.com,555-4886,2023-08-14
C01928,Alice,Anderson,alice.anderson@example.com,555-7362,2023-11-02
C01929,David,Allen,david.allen@example.com,555-8842,2023-09-09
C01930,Grace,Hall,grace.hall@example.com,555-4878,2023-11-07
C01931,Ivy,Baker,ivy.baker@example.com,555-8084,2023-03-14
C01932,Jack,Allen,jack.allen@example.com,555-9360,2023-05-14
C01933,Eve,Young,eve.young@example.com,555-8879,2023-02-18
C01934,Bob,Baker,bob.baker@example.com,555-4519,2023-11-29
C01935,Hank,Walker,hank.walker@example.com,555-6340,2023-08-02
C01936,Hank,Smith,hank.smith@example.com,555-4353,2023-08-20
C01937,Mike,Anderson,mike.anderson@example.com,555-4946,2023-02-16
C01938,Bob,Johnson,bob.johnson@example.com,555-5972,2023-03-21
C01939,Oscar,Scott,oscar.scott@example.com,555-8593,2023-02-20
C01940,David,Scott,david.scott@example.com,555-6093,2023-02-02
C01941,Oscar,Johnson,oscar.johnson@example.com,555-2723,2023-03-04
C01942,Oscar,Hill,oscar.hill@example.com,555-7695,2023-03-16
C01943,Oscar,Johnson,oscar.johnson@example.com,555-5955,2023-09-22
C01944,Nina,Hall,nina.hall@example.com,555-4858,2023-11-02
C01945,Frank,Scott,frank.scott@example.com,555-1352,2023-03-25
C01946,Nina,Young,nina.young@example.com,555-2122,2023-12-31
C01947,Grace,Johnson,grace.johnson@example.com,555-6969,2023-04-29
C01948,Carol,Miller,carol.miller@example.com,555-8094,2023-05-15
C01949,Eve,Lee,eve.lee@example.com,555-4027,2023-03-15
C01950,David,Lee,david.lee@example.com,555-8053,2023-04-05
C01951,Oscar,Anderson,oscar.anderson@example.com,555-6045,2023-05-10
C01952,Pam,Lee,pam.lee@example.com,555-3307,2023-09-12
C01953,Alice,King,alice.king@example.com,555-6155,2023-10-30
C01954,Bob,Taylor,bob.taylor@example.com,555-7162,2023-02-12
C01955,Nina,Allen,nina.allen@example.com,555-4492,2023-06-02
C01956,Frank,Lee,frank.lee@example.com,555-7521,2023-12-14
C01957,Grace,Taylor,grace.taylor@example.com,555-9045,2023-12-05
C01958,Oscar,Miller,oscar.miller@example.com,555-8310,2023-10-28
C01959,Ivy,King,ivy.king@example.com,555-4726,2023-04-18
C01960,Hank,Lee,hank.lee@example.com,555-9759,2023-04-03
C01961,Oscar,Johnson,oscar.johnson@example.com,555-1023,2023-04-03
C01962,Bob,Young,bob.young@example.com,555-2945,2023-01-13
C01963,Carol,Walker,carol.walker@example.com,555-3380,2023-05-08
C01964,Bob,Allen,bob.allen@example.com,555-5561,2023-08-06
C01965,Nina,Anderson,nina.anderson@example.com,555-6746,2023-03-10
C01966,Bob,Young,bob.young@example.com,555-2996,2023-11-23
C01967,Carol,Johnson,carol.johnson@example.com,555-1865,2023-12-14
C01968,Oscar,Taylor,oscar.taylor@example.com,555-6459,2023-05-30
C01969,Eve,Lee,eve.lee@example.com,555-2316,2023-01-17
C01970,Nina,Baker,nina.baker@example.com,555-8594,2023-06-23
C01971,David,Allen,david.allen@example.com,555-3256,2023-10-27
C01972,Grace,Smith,grace.smith@example.com,555-2333,2023-11-04
C01973,David,Johnson,david.johnson@example.com,555-1392,2023-01-23
C01974,Eve,Smith,eve.smith@example.com,555-9424,2023-03-31
C01975,Jack,Young,jack.young@example.com,555-1253,2023-05-16
C01976,Oscar,Anderson,oscar.anderson@example.com,555-8369,2023-08-17
C01977,Nina,Miller,nina.miller@example.com,555-5141,2023-05-16
C01978,Frank,Miller,frank.miller@example.com,555-4745,2023-11-22
C01979,Hank,Miller,hank.miller@example.com,555-9321,2023-01-02
C01980,Carol,Walker,carol.walker@example.com,555-9618,2023-10-27
C01981,Laura,Hill,laura.hill@example.com,555-7109,2023-01-10
C01982,Jack,Allen,jack.allen@example.com,555-6396,2023-10-09
C01983,David,Taylor,david.taylor@example.com,555-1793,2023-11-07
C01984,Jack,King,jack.king@example.com,555-2737,2023-10-23
C01985,Carol,Taylor,carol.taylor@example.com,555-6014,2023-02-07
C01986,Hank,Hall,hank.hall@example.com,555-1405,2023-05-22
C01987,Bob,Hall,bob.hall@example.com,555-7806,2023-01-30
C01988,Alice,Scott,alice.scott@example.com,555-3303,2023-12-31
C01989,Eve,Miller,eve.miller@example.com,555-7389,2023-02-24
C01990,Grace,King,grace.king@example.com,555-2275,2023-09-15
C01991,Bob,Walker,bob.walker@example.com,555-8872,2023-01-19
C01992,Mike,King,mike.king@example.com,555-6030,2023-11-03
C01993,David,Anderson,david.anderson@example.com,555-5886,2023-01-01
C01994,Nina,Lee,nina.lee@example.com,555-1489,2023-12-22
C01995,Hank,Anderson,hank.anderson@example.com,555-8510,2023-09-26
C01996,Eve,Johnson,eve.johnson@example.com,555-4736,2023-12-23
C01997,Alice,King,alice.king@example.com,555-3250,2023-04-13
C01998,David,Hall,david.hall@example.com,555-5593,2023-04-23
C01999,David,Taylor,david.taylor@example.com,555-6700,2023-05-17
C02000,Laura,Lee,laura.lee@example.com,555-4315,2023-10-07
